course_id,user_id,role,role_id,section_id,status,associated_user_id,limit_section_privileges
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.685.202615.30E,,student,3,13388.20262,active,,FALSE
MEID.713.202615.31E,,student,3,13549.20262,active,,FALSE
MEID.821.202615.CC1,,student,3,10630.20262,active,,FALSE
IMED.800.202615.CC2,,student,3,10586.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MFCM.800.202615.CC1,,student,3,10588.20262,active,,FALSE
MPED.800.202615.CC1,,student,3,10593.20262,active,,FALSE
MPED.800.202615.CC2,,student,3,10594.20262,active,,FALSE
MPED.800.202615.CC2,,student,3,10594.20262,active,,FALSE
MPED.800.202615.CC1,,student,3,10020.20262,active,,FALSE
MPSY.800.202615.CC2,,student,3,10600.20262,active,,FALSE
NEXT.800.202615.36R,,student,3,13533.20262,active,,FALSE
OBGY.800.202615.CC1,,student,3,10622.20262,active,,FALSE
OBGY.800.202615.CC1,,student,3,10622.20262,active,,FALSE
OBGY.800.202615.CC2,,student,3,10623.20262,active,,FALSE
OBGY.800.202615.CC2,,student,3,10064.20262,active,,FALSE
IMED.800.202615.CC1,,student,3,10457.20262,active,,FALSE
MFCM.800.202615.CC2,,student,3,10052.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MPED.800.202615.CC3,,student,3,10436.20262,active,,FALSE
MPSY.800.202615.CC1,,student,3,10024.20262,active,,FALSE
MPSY.800.202615.CC4,,student,3,10470.20262,active,,FALSE
SURG.800.202615.CC1,,student,3,10475.20262,active,,FALSE
SURG.800.202615.CC1,,student,3,10011.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MFCM.800.202615.CC2,,student,3,10052.20262,active,,FALSE
MPED.800.202615.CC2,,student,3,10056.20262,active,,FALSE
MPSY.800.202615.CC1,,student,3,10024.20262,active,,FALSE
OBGY.800.202615.CC1,,student,3,10029.20262,active,,FALSE
SURG.800.202615.CC1,,student,3,10011.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MRAD.800.202615.31D,,student,3,10091.20262,active,,FALSE
MEID.609.202615.30E,,ta,5,10397.20262,active,,FALSE
MEID.608.202615.30E,,ta,5,10396.20262,active,,FALSE
MEID.616.202615.30E,,ta,5,10398.20262,active,,FALSE
MEID.618.202615.30E,,ta,5,10404.20262,active,,FALSE
MEID.620.202615.30E,,ta,5,10393.20262,active,,FALSE
IMED.800.202615.CC1,,student,3,10585.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MFCM.800.202615.CC2,,student,3,10589.20262,active,,FALSE
MFCM.800.202615.CC2,,student,3,10052.20262,active,,FALSE
MPED.800.202615.CC2,,student,3,10594.20262,active,,FALSE
MPED.800.202615.CC2,,student,3,10435.20262,active,,FALSE
MPSY.800.202615.CC1,,student,3,10599.20262,active,,FALSE
MRAD.800.202615.31E,,student,3,10611.20262,active,,FALSE
MPSY.800.202615.CC1,,student,3,10024.20262,active,,FALSE
OBGY.800.202615.CC1,,student,3,10471.20262,active,,FALSE
OBGY.800.202615.CC1,,student,3,10622.20262,active,,FALSE
SURG.800.202615.CC1,,student,3,10011.20262,active,,FALSE
SURG.800.202615.CC1,,student,3,10011.20262,active,,FALSE
IMED.800.202615.30B,,student,3,10587.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MFCM.800.202615.CC1,,student,3,10588.20262,active,,FALSE
MFCM.800.202615.30B,,student,3,10095.20262,active,,FALSE
MPSY.800.202615.30B,,student,3,10093.20262,active,,FALSE
MPED.800.202615.30B,,student,3,10096.20262,active,,FALSE
MRAD.800.202615.31R,,student,3,10092.20262,active,,FALSE
MPSY.800.202615.CC2,,student,3,10600.20262,active,,FALSE
OBGY.800.202615.30B,,student,3,10094.20262,active,,FALSE
OBGY.800.202615.CC3,,student,3,10473.20262,active,,FALSE
SURG.800.202615.CC1,,student,3,10475.20262,active,,FALSE
SURG.800.202615.31B,,student,3,10629.20262,active,,FALSE
IMED.800.202615.30B,,student,3,10587.20262,active,,FALSE
IMED.800.202615.CC1,,student,3,10585.20262,active,,FALSE
IMED.800.202615.CC1,,student,3,10008.20262,active,,FALSE
MFCM.800.202615.30B,,student,3,10095.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MFCM.800.202615.CC1,,student,3,10016.20262,active,,FALSE
MPED.800.202615.30B,,student,3,10096.20262,active,,FALSE
MPED.800.202615.CC2,,student,3,10435.20262,active,,FALSE
MPSY.800.202615.30B,,student,3,10093.20262,active,,FALSE
MRAD.800.202615.31E,,student,3,10611.20262,active,,FALSE
MPSY.800.202615.CC2,,student,3,10060.20262,active,,FALSE
MRAD.800.202615.31R,,student,3,10092.20262,active,,FALSE
OBGY.800.202615.30B,,student,3,10094.20262,active,,FALSE
OBGY.800.202615.CC1,,student,3,10471.20262,active,,FALSE
SURG.800.202615.31B,,student,3,10629.20262,active,,FALSE
SURG.800.202615.CC1,,student,3,10011.20262,active,,FALSE
IMED.800.202615.30B,,student,3,10587.20262,active,,FALSE
IMED.800.202615.30B,,student,3,10587.20262,active,,FALSE
IMED.800.202615.CC1,,student,3,10457.20262,inactive,,FALSE
MFCM.800.202615.30B,,student,3,10095.20262,active,,FALSE
MFCM.800.202615.30B,,student,3,10095.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MFCM.800.202615.CC1,,student,3,10016.20262,active,,FALSE
MPED.800.202615.30B,,student,3,10096.20262,active,,FALSE
MPED.800.202615.30B,,student,3,10096.20262,active,,FALSE
MPSY.800.202615.CC2,,student,3,10060.20262,active,,FALSE
MPSY.800.202615.30B,,student,3,10093.20262,active,,FALSE
MPSY.800.202615.30B,,student,3,10093.20262,active,,FALSE
MRAD.800.202615.31E,,student,3,10611.20262,active,,FALSE
OBGY.800.202615.30B,,student,3,10094.20262,active,,FALSE
OBGY.800.202615.30B,,student,3,10094.20262,active,,FALSE
SURG.800.202615.CC1,,student,3,10627.20262,active,,FALSE
SURG.800.202615.31B,,student,3,10629.20262,active,,FALSE
SURG.800.202615.31B,,student,3,10629.20262,active,,FALSE
SURG.800.202615.CC1,,student,3,10475.20262,active,,FALSE
IMED.800.202615.30B,,student,3,10587.20262,active,,FALSE
IMED.800.202615.CC2,,student,3,10039.20262,active,,FALSE
MFCM.800.202615.30B,,student,3,10095.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MFCM.800.202615.CC1,,student,3,10016.20262,active,,FALSE
MFCM.800.202615.CC2,,student,3,10053.20262,active,,FALSE
MPED.800.202615.30B,,student,3,10096.20262,active,,FALSE
MPED.800.202615.CC2,,student,3,10056.20262,active,,FALSE
MPSY.800.202615.CC1,,student,3,10025.20262,active,,FALSE
MPSY.800.202615.30B,,student,3,10093.20262,active,,FALSE
MPSY.800.202615.CC2,,student,3,10060.20262,active,,FALSE
OBGY.800.202615.30B,,student,3,10094.20262,active,,FALSE
OBGY.800.202615.CC1,,student,3,10029.20262,active,,FALSE
SURG.800.202615.31B,,student,3,10629.20262,active,,FALSE
IMED.800.202615.CC1,,student,3,10007.20262,active,,FALSE
MRAD.800.202615.31D,,student,3,10091.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.608.202615.30E,,student,3,10396.20262,active,,FALSE
MEID.609.202615.30E,,student,3,10397.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.616.202615.30E,,student,3,10398.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.618.202615.30E,,student,3,10404.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30E,,student,3,10393.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.608.202615.30E,,student,3,10396.20262,active,,FALSE
MEID.608.202615.30E,,student,3,10396.20262,active,,FALSE
MEID.609.202615.30E,,student,3,10397.20262,active,,FALSE
MEID.609.202615.30E,,student,3,10397.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.616.202615.30E,,student,3,10398.20262,active,,FALSE
MEID.616.202615.30E,,student,3,10398.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.618.202615.30E,,student,3,10404.20262,active,,FALSE
MEID.618.202615.30E,,student,3,10404.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.620.202615.30E,,student,3,10393.20262,active,,FALSE
MEID.620.202615.30E,,student,3,10393.20262,active,,FALSE
MEID.608.202615.30E,,student,3,10396.20262,active,,FALSE
MEID.608.202615.30E,,student,3,10396.20262,active,,FALSE
MEID.609.202615.30E,,student,3,10397.20262,active,,FALSE
MEID.609.202615.30E,,student,3,10397.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.616.202615.30E,,student,3,10398.20262,active,,FALSE
MEID.616.202615.30E,,student,3,10398.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.618.202615.30E,,student,3,10404.20262,active,,FALSE
MEID.618.202615.30E,,student,3,10404.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30E,,student,3,10393.20262,active,,FALSE
MEID.620.202615.30E,,student,3,10393.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.608.202615.30E,,student,3,10396.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.609.202615.30E,,student,3,10397.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.616.202615.30E,,student,3,10398.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.618.202615.30E,,student,3,10404.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.620.202615.30E,,student,3,10393.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.609.202615.30E,,student,3,10397.20262,active,,FALSE
MEID.608.202615.30E,,student,3,10396.20262,active,,FALSE
MEID.618.202615.30E,,student,3,10404.20262,active,,FALSE
MEID.616.202615.30E,,student,3,10398.20262,active,,FALSE
MEID.620.202615.30E,,student,3,10393.20262,active,,FALSE
MEID.608.202615.30E,,student,3,10396.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.609.202615.30E,,student,3,10397.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.616.202615.30E,,student,3,10398.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.618.202615.30E,,student,3,10404.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.620.202615.30E,,student,3,10393.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.707.202615.CC1,,student,3,10652.20262,active,,FALSE
MEID.685.202615.30R,,student,3,10462.20262,active,,FALSE
MEID.711.202615.CC1,,student,3,10655.20262,active,,FALSE
MEID.713.202615.CC1,,student,3,13550.20262,active,,FALSE
MEID.821.202615.CC1,,student,3,10481.20262,active,,FALSE
IMED.800.202615.CC1,,student,3,10457.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MEID.808.202615.370,,student,3,13553.20262,active,,FALSE
MFCM.800.202615.CC2,,student,3,10589.20262,active,,FALSE
MPSY.800.202615.CC1,,student,3,10599.20262,active,,FALSE
MRAD.800.202615.31R,,student,3,10092.20262,active,,FALSE
MEID.608.202615.30E,,student,3,10396.20262,active,,FALSE
MEID.609.202615.30E,,student,3,10397.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.616.202615.30E,,student,3,10398.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.618.202615.30E,,student,3,10404.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.616.202615.600,,student,3,10004.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.618.202615.31B,,student,3,10403.20262,active,,FALSE
MEID.620.202615.30B,,student,3,10380.20262,active,,FALSE
MEID.620.202615.30E,,student,3,10393.20262,active,,FALSE
MEID.608.202615.30E,,student,3,10396.20262,active,,FALSE
MEID.608.202615.30E,,student,3,10396.20262,active,,FALSE
MEID.608.202615.30E,,student,3,10396.20262,active,,FALSE
MEID.608.202615.30E,,student,3,10396.20262,active,,FALSE
MEID.608.202615.30E,,student,3,10396.20262,active,,FALSE
MEID.608.202615.30E,,student,3,10396.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.608.202615.600,,student,3,10001.20262,active,,FALSE
MEID.609.202615.30E,,student,3,10397.20262,active,,FALSE
MEID.609.202615.30E,,student,3,10397.20262,active,,FALSE
MEID.609.202615.30E,,student,3,10397.20262,active,,FALSE
MEID.609.202615.30E,,student,3,10397.20262,active,,FALSE
MEID.609.202615.30E,,student,3,10397.20262,active,,FALSE
MEID.609.202615.30E,,student,3,10397.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
MEID.609.202615.600,,student,3,10002.20262,active,,FALSE
